Id;beginn;ende;dauer;sender;titel;typ;text;genre_id;fsk;language;weekday;zusatz;wdh;downloadlink;infolink;programlink;
5539703;04.11.2011 00:20:00;04.11.2011 01:05:00;45;RTRPLANETA;Severnyj veter 8 seriya;;;0;;ru;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5539703;http://www.onlinetvrecorder.com/infopage.php?id=NTUzOTcwMw==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzOTcwMw==;
5515366;04.11.2011 00:20:00;04.11.2011 01:45:00;85;SF1;Special Kurzfilmtage Winterthur 2011;83 min;83 min, Diverse Kurzfilme;-1;;;Fri;83 min;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515366;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTM2Ng==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTM2Ng==;
5515363;04.11.2011 00:20:00;04.11.2011 01:10:00;50;TF1;New York police judiciaire;Serie Feuilleton; Usurpation d identite;7615;;fr;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515363;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTM2Mw==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTM2Mw==;
5515368;04.11.2011 00:25:00;04.11.2011 00:55:00;30;3sat;10 vor 10;Nachrichten;;2235;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515368;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTM2OA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTM2OA==;
5515369;04.11.2011 00:25:00;04.11.2011 00:55:00;30;ARD EINSPLUS;Ratgeber: Auto Verkehr;;;0;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515369;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTM2OQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTM2OQ==;
5515370;04.11.2011 00:25:00;04.11.2011 00:55:00;30;COMEDYCENTRAL;South Park;Zeichentrickserie;Zeichentrickserie, Jetzt gibt s was auf die Ohren.  Die dritte Klassenstufe der Grundschule von South Park erhält eine Einladung beim Blaskonzert der vier Millionen Kinder 2000 My Country Tis of Thee zum Vortrag zu geben. Als das Konzert nach Arkansas verlegt wird, versucht Mr. Garrison erst verzweifelt noch abzuspringen, um den Kontakt mit seiner entfremdeten Familie zu vermeiden. Erst Mr. Mackey bringt ihn dazu, sich seinen Problemen zu stellen und Mr. Garrison geht seine Eltern besuchen. Dort vertraut er seinem Vater an, daß er emotionale Probleme hat, weil der ihn als Kind nicht mißbraucht hätte und ihm dadurch ein geringes Selbstverständnis eingeimpft worden wäre. Unterdessen sucht Cartman nach einem bestimmten Ton, der, auf der Blockflöte gespielt, die Zuhörer dazu bringt, die Kontrolle über die Darmfunktion zu verlieren. Trotz anfänglicher Zweifel von Stan und Kyle findet er sie tatsächlich und die Jungs ändern die Notenblätter für das Konzert, um den coolen Jungs aus New York zu zeigen, was ne Harke ist. Der braune Ton wird von vier Millionen Blockflöten angestimmt, was eine weltweite Hosenschiss-Aktion zur Folge hat. Aber die Jungs aus New York finden die Jungelchens plötzlich gar nicht mehr uncool und auch Mr. Garrison hat seine Depressionen überwunden: am Abend vor der Rückkehr nach South Park wird Mr. Garrison endlich von seinem Vater sexuell mißbraucht - oder wenigstens glaubt er das. Denn in Wirklichkeit war es der Starsaxophonist Kenny G. (der weiß, wie man den;8516;;de;Fri;Zeichentrickserie;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515370;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTM3MA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTM3MA==;
5515372;04.11.2011 00:25:00;04.11.2011 01:15:00;50;DMAX;Spiegel TV Doku;Dokumentation; Auf Achse;2417;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515372;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTM3Mg==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTM3Mg==;
5515371;04.11.2011 00:25:00;04.11.2011 00:55:00;30;PRO7;comedystreet;COMEDY;Comedy Deutschland 2002 23 min;5100;;de;Fri;Comedy Deutschland 2002 23 min;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515371;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTM3MQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTM3MQ==;
5515373;04.11.2011 00:25:00;04.11.2011 01:20:00;55;SF2;Robert Plant und The Band Of Joy;2010;2010 55 min, AVO Session Basel 2010;-1;;;Fri;2010 55 min;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515373;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTM3Mw==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTM3Mw==;
5515367;04.11.2011 00:25:00;04.11.2011 00:45:00;20;SPORT1;Sport Clips;Erotikreihe;Erotikreihe Folge 2, USA Spezial Dream Girls;6000;;de;Fri;Erotikreihe Folge 2;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515367;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTM2Nw==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTM2Nw==;
5515374;04.11.2011 00:25:00;04.11.2011 03:25:00;180;SRTL;Shop24Direct Schlagernacht;Werbung;;9221;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515374;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTM3NA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTM3NA==;
5533110;04.11.2011 00:25:00;04.11.2011 00:45:00;20;TVPOLONIA;Badacze natury odc. 7 Podglad na pustulki;;;0;;pl;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5533110;http://www.onlinetvrecorder.com/infopage.php?id=NTUzMzExMA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzMzExMA==;
5537966;04.11.2011 00:25:00;04.11.2011 01:05:00;40;UKBBC2;Damages;Dramaserie;Patty is under threat of removal from the Tobin case and fearing increasing financial pressure Tom ignores her orders and approaches Tessa telling her the Tobins murdered her mother. Marilyn is outraged that she cannot make her annual charity trip to Africa and asks Leonard Winstone for help while Ellen decides to ignore her jailed sister.;5302;;en;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5537966;http://www.onlinetvrecorder.com/infopage.php?id=NTUzNzk2Ng==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzNzk2Ng==;
5537967;04.11.2011 00:25:00;04.11.2011 01:25:00;60;UKBBC4;Timeshift;Documentary;Mankind s fascination with the frozen continent of Antarctica from the early 20th-century race to be the first to reach the South Pole to modern scientific research into the region s geological properties. The programme reveals the story behind the photographs taken by Herbert Ponting on Captain Robert Falcon Scott s ill-fated 1912 polar expedition explores the South Pole s role in famous literature by HP Lovecraft and Samuel Taylor Coleridge and examines the continent s complicated political history. With contributions by Ranulph Fiennes Sara Wheeler and Francis Spufford.;3005;;en;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5537967;http://www.onlinetvrecorder.com/infopage.php?id=NTUzNzk2Nw==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzNzk2Nw==;
5515375;04.11.2011 00:27:00;04.11.2011 00:30:00;3;RTL;RTL Nachtjournal Das Wetter;;;0;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515375;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTM3NQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTM3NQ==;
5515380;04.11.2011 00:30:00;04.11.2011 01:00:00;30;ARD EINS;Die Cinque Terre und Genua;Reportage;Reportage, Enge Gassen weiter Blick;2430;;de;Fri;Reportage;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515380;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTM4MA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTM4MA==;
5515376;04.11.2011 00:30:00;04.11.2011 00:45:00;15;ARD EINSFESTIVAL;EinsWeiter;Magazin;Magazin.  Themen:|* Modeselektor|* George Harrison|* JahnsWelt Thilo geht auf die Straße;2115;;de;Fri;Magazin;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515376;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTM3Ng==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTM3Ng==;
5515377;04.11.2011 00:30:00;04.11.2011 00:45:00;15;BBC WORLD;Asia Business Report;;;0;;en;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515377;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTM3Nw==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTM3Nw==;
5515381;04.11.2011 00:30:00;04.11.2011 01:00:00;30;CNBC;Nightly News;;;0;;en;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515381;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTM4MQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTM4MQ==;
5515384;04.11.2011 00:30:00;04.11.2011 01:45:00;75;NDR;Beckmann;Talkshow;Talkshow;5750;;de;Fri;Talkshow;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515384;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTM4NA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTM4NA==;
5515383;04.11.2011 00:30:00;04.11.2011 01:20:00;50;RTL;White Collar;Krimiserie;Krimiserie USA 2009, Strategien;5321;;de;Fri;Krimiserie USA 2009;01.11.2020 22:15:00;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515383;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTM4Mw==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTM4Mw==;
5515385;04.11.2011 00:30:00;04.11.2011 02:05:00;95;SAT1;Mr. Deeds;Komoedie;Komoedie USA 2002 86 min FSK 6;7410;FSK 6;de;Fri;Komoedie USA 2002 86 min FSK 6;01.11.2020 13:25:00;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515385;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTM4NQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTM4NQ==;
5515387;04.11.2011 00:30:00;04.11.2011 02:10:00;100;SAT1CH;Forbidden TV;;;0;;;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515387;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTM4Nw==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTM4Nw==;
5537968;04.11.2011 00:30:00;04.11.2011 00:35:00;5;UKBBC;Holiday Weatherview;News and Current Affairs;;2200;;en;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5537968;http://www.onlinetvrecorder.com/infopage.php?id=NTUzNzk2OA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzNzk2OA==;
5537969;04.11.2011 00:30:00;04.11.2011 01:30:00;60;UKBBC3;The World s Strictest Parents;Documentary;Two despairing single fathers hope to transform their unruly teenagers into mature adults by giving them a taste of old-fashioned South American parenting. 17-year-old Remzi Tomlin from Essex and 16-year-old Bryony Harris from West Sussex are sent to Argentina where they stay with the Bustamante family in the suburbs of Buenos Aires.;3005;;en;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5537969;http://www.onlinetvrecorder.com/infopage.php?id=NTUzNzk2OQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzNzk2OQ==;
5537970;04.11.2011 00:30:00;04.11.2011 02:35:00;125;UKITV;The Zone;Entertainment;Shopping and interactive gaming presented by Michael Underwood and Angellica Bell.;-1;;en;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5537970;http://www.onlinetvrecorder.com/infopage.php?id=NTUzNzk3MA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzNzk3MA==;
5535316;04.11.2011 00:30:00;04.11.2011 01:30:00;60;USWFUT;Laura;Talk Series;Escenario para la discusión de todo tipo de asuntos que afectan a la comunidad peruana en la actualidad. Conducido por: Laura Bozzo.;5700;;es;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5535316;http://www.onlinetvrecorder.com/infopage.php?id=NTUzNTMxNg==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzNTMxNg==;
5535317;04.11.2011 00:30:00;04.11.2011 01:30:00;60;USWNJU;Decisiones;Reality Documentary Series;Hechos de la vida que muestran como las personas resuelven situaciones a las que se ven enfrentados.;5300;;es;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5535317;http://www.onlinetvrecorder.com/infopage.php?id=NTUzNTMxNw==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzNTMxNw==;
5535314;04.11.2011 00:30:00;04.11.2011 01:00:00;30;USWNYE;City Classics;Public affairs Series;;5300;;en;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5535314;http://www.onlinetvrecorder.com/infopage.php?id=NTUzNTMxNA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzNTMxNA==;
5535313;04.11.2011 00:30:00;04.11.2011 01:00:00;30;USWNYW;The Simpsons;Sitcom Animated Series;Homer and Marge Simpson raise Bart Lisa and baby Maggie.;8516;;en;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5535313;http://www.onlinetvrecorder.com/infopage.php?id=NTUzNTMxMw==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzNTMxMw==;
5535315;04.11.2011 00:30:00;04.11.2011 01:00:00;30;USWWOR;Tyler Perry s Meet the Browns: Meet the Retraction;Sitcom Series;Cora accepts Reggie s engagement Joaquin is jealous at the prospect of a new baby.;5210;;en;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5535315;http://www.onlinetvrecorder.com/infopage.php?id=NTUzNTMxNQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzNTMxNQ==;
5515386;04.11.2011 00:30:00;04.11.2011 02:05:00;95;VOX;Rambo;Actionfilm;Actionfilm USA 1982 90 min;7106;;de;Fri;Actionfilm USA 1982 90 min;03.11.2020 22:20:00;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515386;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTM4Ng==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTM4Ng==;
5515379;04.11.2011 00:30:00;04.11.2011 00:55:00;25;W9;Resume des matchs;MAGAZINE;;2100;;fr;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515379;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTM3OQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTM3OQ==;
5515378;04.11.2011 00:30:00;04.11.2011 00:45:00;15;ZDF;heute nacht;Nachrichten;;2235;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515378;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTM3OA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTM3OA==;
5515382;04.11.2011 00:30:00;04.11.2011 01:15:00;45;ZDF INFO;Die letzten Tage einer Legende;Reihe;Reihe 45 min, Anwar El Sadat;5300;;de;Fri;Reihe 45 min;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515382;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTM4Mg==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTM4Mg==;
5515390;04.11.2011 00:35:00;04.11.2011 02:00:00;85;ARTE;Serbis;Gesellschaftsdrama;Gesellschaftsdrama Philipinen 2008 86 min;7228;;de;Fri;Gesellschaftsdrama Philipinen 2008 86 min;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515390;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTM5MA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTM5MA==;
5515388;04.11.2011 00:35:00;04.11.2011 01:20:00;45;MDR;Escher;MDR Ratgeber;MDR Ratgeber Deutschland 2011 45 min;3600;;de;Fri;MDR Ratgeber Deutschland 2011 45 min;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515388;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTM4OA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTM4OA==;
5515389;04.11.2011 00:35:00;04.11.2011 01:20:00;45;SIXX;Moonlight;; Dornroeschen. von John T. Kretchmer mit Alex O Loughlin Jason Dohring Sophia Myles;0;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515389;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTM4OQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTM4OQ==;
5537971;04.11.2011 00:35:00;04.11.2011 01:05:00;30;UKBBC;Panorama;Current affairs;An investigation into what happens when the police fail in their sworn duty to protect life when they get it wrong or when officers themselves break the law. Reporter Richard Bilton discovers how many cases are dealt with behind closed doors and asks why in some instances officers are allowed to simply walk away.;-1;;en;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5537971;http://www.onlinetvrecorder.com/infopage.php?id=NTUzNzk3MQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzNzk3MQ==;
5537972;04.11.2011 00:35:00;04.11.2011 02:30:00;115;UKITV4;Barb Wire;FILM;Don t call me babe scowls Pamela Anderson Lee as she roves around Steel Harbor zapping agents of the Congressional Directorate. OK providing you don t ask us to call this insulting reworking of Casablanca a film. Betraying his pop-video background with just about every shot director David Hogan clearly isn t interested in storytelling which is just as well as he doesn t have much of a tale to tell. Even amid the devastation of a second American Civil War surely more will stand between the people and tyranny than magical contact lenses Despite being treated like a computer generated cartoon Pam takes it all in surprisingly good part.;7100;BBFC:18;en;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5537972;http://www.onlinetvrecorder.com/infopage.php?id=NTUzNzk3Mg==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzNzk3Mg==;
5535319;04.11.2011 00:37:00;04.11.2011 01:37:00;60;USWCBS;The Late Late Show With Craig Ferguson;Talk Comedy Series;The Scottish comic interviews guests and hosts musical performances.;5700;;en;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5535319;http://www.onlinetvrecorder.com/infopage.php?id=NTUzNTMxOQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzNTMxOQ==;
5535318;04.11.2011 00:37:00;04.11.2011 01:36:00;59;USWNBC;Late Night With Jimmy Fallon;Talk Comedy Series;Actress Kirsten Dunst comic Chris Hardwick Air Supply performs.;5700;;en;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5535318;http://www.onlinetvrecorder.com/infopage.php?id=NTUzNTMxOA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzNTMxOA==;
5515392;04.11.2011 00:40:00;04.11.2011 02:25:00;105;STV;Buena Vista Social Club;Dokumentation;Dokumentation Kuba 1999 100 min;2416;;de;Fri;Dokumentation Kuba 1999 100 min;01.11.2020 22:25:00;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515392;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTM5Mg==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTM5Mg==;
5515391;04.11.2011 00:40:00;04.11.2011 01:05:00;25;VIVA;Scarred;Reality Soap;Reality Soap;5352;;de;Fri;Reality Soap;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515391;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTM5MQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTM5MQ==;
5515395;04.11.2011 00:45:00;04.11.2011 01:15:00;30;ARD EINSFESTIVAL;ZAPP;Medienmagazin;Medienmagazin;3735;;de;Fri;Medienmagazin;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515395;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTM5NQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTM5NQ==;
5515393;04.11.2011 00:45:00;04.11.2011 01:00:00;15;BBC WORLD;Sport Today;Sportnachrichten;;2201;;en;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515393;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTM5Mw==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTM5Mw==;
5515398;04.11.2011 00:45:00;04.11.2011 01:35:00;50;N24;Mega Maschinen;Reihe;Reihe 42 min, Meilensteine der Technik;5300;;de;Fri;Reihe 42 min;03.11.2020 21:15:00;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515398;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTM5OA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTM5OA==;
5515397;04.11.2011 00:45:00;04.11.2011 01:30:00;45;PHOENIX;Raetsel der Berge;Reihe;Reihe Deutschland Frankreich 2005 Folge 1, Mont Blanc Gefahr im Gletscher;5300;;de;Fri;Reihe Deutschland Frankreich 2005 Folge 1;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515397;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTM5Nw==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTM5Nw==;
5515396;04.11.2011 00:45:00;04.11.2011 01:15:00;30;RBB;Abendschau;28 min;28 min;-1;;de;Fri;28 min;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515396;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTM5Ng==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTM5Ng==;
5515394;04.11.2011 00:45:00;04.11.2011 01:00:00;15;SPORT1;Teleshopping;Dauerwerbesendung;Dauerwerbesendung;9220;;de;Fri;Dauerwerbesendung;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515394;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTM5NA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTM5NA==;
